# ZScaler Web Proxy Log — generated sample
# Fields: timestamp|username|src_ip|dst_url|category|action|bytes_sent|bytes_received|method|response_code|user_agent|threat_name|duration_ms
2024-06-10 11:34:35|amartinez@corp.com|192.168.1.105|https://stackoverflow.com/api/data|Software/Technology|Allowed|4812|32105|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||351
2024-06-10 11:36:00|bwilson@corp.com|192.168.3.33|https://github.com/page|Reference and Research|Allowed|2447|20186|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||598
2024-06-10 11:37:25|emorgan@corp.com|192.168.2.169|https://docker.com/|Reference and Research|Allowed|4238|8173|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||797
2024-06-10 11:38:05|lchen@corp.com|192.168.4.50|https://google.com/docs|Reference and Research|Allowed|889|43408|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||203
2024-06-10 11:38:06|bwilson@corp.com|192.168.3.40|https://docker.com/api/data|Shopping|Allowed|3779|45279|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||642
2024-06-10 11:39:49|jsmith@corp.com|192.168.3.47|https://jira.atlassian.com/api/data|Reference and Research|Allowed|2909|43990|POST|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||689
2024-06-10 11:41:02|emorgan@corp.com|192.168.2.189|https://docker.com/docs|Health|Allowed|4678|64508|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||633
2024-06-10 11:42:11|bwilson@corp.com|192.168.5.105|https://docs.microsoft.com/docs|Health|Allowed|1485|52851|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||622
2024-06-10 11:42:17|amartinez@corp.com|192.168.5.132|https://aws.amazon.com/page|Financial Services|Allowed|2199|70298|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||86
2024-06-10 11:43:17|kpatel@corp.com|192.168.4.143|https://pypi.org/docs|Health|Allowed|2429|19592|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||140
2024-06-10 11:43:55|kpatel@corp.com|192.168.2.120|https://linkedin.com/page|News and Media|Allowed|3756|60301|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||357
2024-06-10 11:45:18|lchen@corp.com|192.168.5.106|https://docs.microsoft.com/api/data|Software/Technology|Allowed|4846|26467|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||653
2024-06-10 11:45:35|lchen@corp.com|192.168.4.112|https://docs.microsoft.com/repo|Financial Services|Allowed|980|18303|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||784
2024-06-10 11:47:00|jsmith@corp.com|192.168.3.78|https://aws.amazon.com/|Health|Allowed|746|36172|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||321
2024-06-10 11:47:10|lchen@corp.com|192.168.5.109|https://docker.com/|News and Media|Allowed|4874|39037|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||293
2024-06-10 11:47:19|amartinez@corp.com|192.168.2.147|https://kubernetes.io/|Health|Allowed|1360|28666|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||541
2024-06-10 11:47:59|jsmith@corp.com|192.168.2.145|https://zoom.us/repo|Financial Services|Allowed|890|39117|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||677
2024-06-10 11:48:06|kpatel@corp.com|192.168.4.138|https://zoom.us/api/data|News and Media|Allowed|4326|72962|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||764
2024-06-10 11:48:41|bwilson@corp.com|192.168.3.46|https://google.com/docs|Education|Allowed|1980|47025|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||209
2024-06-10 11:49:12|amartinez@corp.com|192.168.3.194|https://github.com/docs|Software/Technology|Allowed|3419|72318|POST|304|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||634
2024-06-10 11:50:08|amartinez@corp.com|192.168.2.145|https://docker.com/api/data|Social Networking|Allowed|1318|33943|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||423
2024-06-10 11:52:03|bwilson@corp.com|192.168.4.161|https://slack.com/|Reference and Research|Allowed|2643|6943|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||155
2024-06-10 11:52:35|bwilson@corp.com|192.168.1.86|https://jira.atlassian.com/docs|Education|Allowed|347|47769|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||354
2024-06-10 11:54:07|kpatel@corp.com|192.168.2.83|https://docs.microsoft.com/|Reference and Research|Allowed|345|42129|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||261
2024-06-10 11:54:53|emorgan@corp.com|192.168.2.107|https://jira.atlassian.com/repo|Education|Allowed|535|47317|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||95
2024-06-10 11:56:21|bwilson@corp.com|192.168.3.43|https://docs.microsoft.com/page|Financial Services|Allowed|4208|26533|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||163
2024-06-10 11:56:37|amartinez@corp.com|192.168.5.11|https://zoom.us/|Reference and Research|Allowed|267|38402|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||709
2024-06-10 11:57:08|kpatel@corp.com|192.168.2.88|https://stackoverflow.com/api/data|Reference and Research|Allowed|1915|35192|GET|304|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||58
2024-06-10 11:57:09|amartinez@corp.com|192.168.3.196|https://docker.com/docs|Education|Allowed|3343|56034|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||227
2024-06-10 11:57:16|jsmith@corp.com|192.168.1.112|https://aws.amazon.com/page|Shopping|Allowed|2937|71088|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||763
2024-06-10 11:57:59|emorgan@corp.com|192.168.3.17|https://google.com/docs|Social Networking|Allowed|1818|56456|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||115
2024-06-10 11:59:50|emorgan@corp.com|192.168.2.138|https://zoom.us/docs|Shopping|Allowed|537|66037|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||797
2024-06-10 12:01:43|lchen@corp.com|192.168.5.61|https://zoom.us/repo|Financial Services|Allowed|2123|51138|POST|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||103
2024-06-10 12:02:38|emorgan@corp.com|192.168.3.32|https://google.com/|Shopping|Allowed|1308|39919|GET|304|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||598
2024-06-10 12:03:11|jsmith@corp.com|192.168.5.188|https://npmjs.com/api/data|News and Media|Allowed|1181|31153|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||313
2024-06-10 12:03:16|lchen@corp.com|192.168.3.46|https://zoom.us/page|Business and Economy|Allowed|4003|65752|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||180
2024-06-10 12:03:42|bwilson@corp.com|192.168.2.190|https://pypi.org/|Business and Economy|Allowed|2305|58971|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||275
2024-06-10 12:04:58|kpatel@corp.com|192.168.1.87|https://slack.com/api/data|Software/Technology|Allowed|2058|35078|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||182
2024-06-10 12:06:18|amartinez@corp.com|192.168.4.122|https://kubernetes.io/page|Software/Technology|Allowed|672|34063|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||168
2024-06-10 12:06:40|lchen@corp.com|192.168.3.79|https://pypi.org/repo|Business and Economy|Allowed|4635|47616|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||171
2024-06-10 12:07:45|amartinez@corp.com|192.168.2.152|https://confluence.atlassian.com/page|Shopping|Allowed|4683|39994|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||202
2024-06-10 12:09:03|lchen@corp.com|192.168.5.151|https://npmjs.com/repo|Shopping|Allowed|4346|60523|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||719
2024-06-10 12:09:21|amartinez@corp.com|192.168.2.152|https://jira.atlassian.com/repo|Shopping|Allowed|1875|52830|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||149
2024-06-10 12:09:47|bwilson@corp.com|192.168.1.195|https://docs.microsoft.com/|Reference and Research|Allowed|1043|59248|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||62
2024-06-10 12:10:02|kpatel@corp.com|192.168.5.43|https://zoom.us/api/data|Financial Services|Allowed|4805|49688|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||476
2024-06-10 12:10:40|emorgan@corp.com|192.168.2.23|https://kubernetes.io/api/data|Financial Services|Allowed|2630|42469|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||132
2024-06-10 12:10:49|bwilson@corp.com|192.168.4.200|https://docker.com/|Financial Services|Allowed|1247|75160|POST|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||368
2024-06-10 12:11:04|lchen@corp.com|192.168.1.79|https://kubernetes.io/api/data|Reference and Research|Allowed|3841|66810|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||112
2024-06-10 12:11:17|kpatel@corp.com|192.168.3.136|https://aws.amazon.com/docs|Business and Economy|Allowed|3790|44801|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||645
2024-06-10 12:11:35|emorgan@corp.com|192.168.3.86|https://slack.com/repo|Shopping|Allowed|1081|58492|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||70
2024-06-10 12:12:18|lchen@corp.com|192.168.2.103|https://docs.microsoft.com/|Business and Economy|Allowed|1861|61930|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||622
2024-06-10 12:13:35|lchen@corp.com|192.168.3.18|https://aws.amazon.com/docs|Reference and Research|Allowed|3190|37713|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||279
2024-06-10 12:14:05|emorgan@corp.com|192.168.3.37|https://npmjs.com/api/data|Education|Allowed|2759|13973|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||711
2024-06-10 12:18:31|kpatel@corp.com|192.168.1.156|https://aws.amazon.com/docs|Education|Allowed|3159|38144|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||491
2024-06-10 12:18:42|lchen@corp.com|192.168.5.174|https://zoom.us/repo|Business and Economy|Allowed|1133|13981|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||624
2024-06-10 12:18:46|emorgan@corp.com|192.168.4.79|https://aws.amazon.com/page|Financial Services|Allowed|776|44953|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||659
2024-06-10 12:19:20|emorgan@corp.com|192.168.2.65|https://npmjs.com/api/data|Shopping|Allowed|4455|28662|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||140
2024-06-10 12:20:42|amartinez@corp.com|192.168.2.133|https://npmjs.com/page|Financial Services|Allowed|3330|33470|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||508
2024-06-10 12:20:46|kpatel@corp.com|192.168.1.176|https://jira.atlassian.com/|Financial Services|Allowed|2862|45163|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||370
2024-06-10 12:21:04|emorgan@corp.com|192.168.3.39|https://npmjs.com/api/data|Shopping|Allowed|1712|61236|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||529
2024-06-10 12:21:26|bwilson@corp.com|192.168.1.51|https://google.com/api/data|Financial Services|Allowed|4587|75283|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||302
2024-06-10 12:23:04|lchen@corp.com|192.168.2.92|https://kubernetes.io/api/data|Health|Allowed|2698|56872|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||126
2024-06-10 12:25:51|bwilson@corp.com|192.168.3.124|https://stackoverflow.com/api/data|Software/Technology|Allowed|4360|10756|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||262
2024-06-10 12:26:11|kpatel@corp.com|192.168.1.96|https://kubernetes.io/docs|Social Networking|Allowed|2618|27473|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||709
2024-06-10 12:26:51|bwilson@corp.com|192.168.3.10|https://zoom.us/|Health|Allowed|1831|52092|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||748
2024-06-10 12:28:37|kpatel@corp.com|192.168.1.32|https://docker.com/docs|Shopping|Allowed|2792|52320|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||584
2024-06-10 12:29:06|amartinez@corp.com|192.168.4.191|https://stackoverflow.com/|Software/Technology|Allowed|2716|57496|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||218
2024-06-10 12:30:51|jsmith@corp.com|192.168.3.178|https://jira.atlassian.com/docs|Shopping|Allowed|3336|47798|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||58
2024-06-10 12:31:35|jsmith@corp.com|192.168.4.99|https://npmjs.com/repo|Health|Allowed|676|72350|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||795
2024-06-10 12:33:18|lchen@corp.com|192.168.4.80|https://confluence.atlassian.com/api/data|Shopping|Allowed|2106|3082|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||298
2024-06-10 12:34:04|jsmith@corp.com|192.168.1.83|https://zoom.us/repo|Business and Economy|Allowed|300|2840|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||549
2024-06-10 12:35:36|amartinez@corp.com|192.168.1.49|https://jira.atlassian.com/api/data|Business and Economy|Allowed|3920|11998|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||461
2024-06-10 12:38:08|lchen@corp.com|192.168.3.133|https://jira.atlassian.com/api/data|Education|Allowed|4039|70235|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||353
2024-06-10 12:41:47|amartinez@corp.com|192.168.2.107|https://jira.atlassian.com/api/data|Social Networking|Allowed|2385|70917|POST|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||589
2024-06-10 12:42:19|lchen@corp.com|192.168.3.31|https://aws.amazon.com/page|Software/Technology|Allowed|3734|39641|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||53
2024-06-10 12:42:35|jsmith@corp.com|192.168.3.95|https://aws.amazon.com/repo|Social Networking|Allowed|2342|20985|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||525
2024-06-10 12:44:30|kpatel@corp.com|192.168.1.121|https://github.com/api/data|Software/Technology|Allowed|1980|19053|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||757
2024-06-10 12:44:57|amartinez@corp.com|192.168.1.132|https://docs.microsoft.com/docs|Social Networking|Allowed|4165|56171|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||146
2024-06-10 12:45:14|lchen@corp.com|192.168.4.52|https://kubernetes.io/page|Financial Services|Allowed|3738|57317|GET|304|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||768
2024-06-10 12:45:54|jsmith@corp.com|192.168.4.122|https://stackoverflow.com/docs|Health|Allowed|242|2486|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||164
2024-06-10 12:47:05|lchen@corp.com|192.168.1.105|https://aws.amazon.com/|Health|Allowed|3639|79581|POST|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||255
2024-06-10 12:47:58|amartinez@corp.com|192.168.3.155|https://linkedin.com/repo|Education|Allowed|1890|45262|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||176
2024-06-10 12:49:24|lchen@corp.com|192.168.1.160|https://confluence.atlassian.com/|Reference and Research|Allowed|2188|70067|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||370
2024-06-10 12:50:15|bwilson@corp.com|192.168.5.70|https://zoom.us/repo|Health|Allowed|3758|43822|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||504
2024-06-10 12:51:25|lchen@corp.com|192.168.2.154|https://confluence.atlassian.com/page|Health|Allowed|409|3107|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||209
2024-06-10 12:52:34|bwilson@corp.com|192.168.3.177|https://stackoverflow.com/docs|Education|Allowed|745|12724|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||407
2024-06-10 12:53:08|bwilson@corp.com|192.168.1.89|https://docker.com/docs|Business and Economy|Allowed|3982|7014|POST|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||302
2024-06-10 12:54:00|jsmith@corp.com|192.168.4.24|https://kubernetes.io/repo|Shopping|Allowed|3598|28358|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||685
2024-06-10 12:56:28|kpatel@corp.com|192.168.4.123|https://kubernetes.io/docs|Reference and Research|Allowed|4883|47919|GET|404|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||482
2024-06-10 12:57:40|emorgan@corp.com|192.168.2.26|https://slack.com/page|Health|Allowed|1956|54192|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||242
2024-06-10 12:58:07|emorgan@corp.com|192.168.4.68|https://zoom.us/api/data|Financial Services|Allowed|3750|68032|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||160
2024-06-10 12:59:47|amartinez@corp.com|192.168.3.98|https://stackoverflow.com/repo|Education|Allowed|1836|67714|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||650
2024-06-10 12:59:59|jsmith@corp.com|192.168.2.156|https://kubernetes.io/docs|Software/Technology|Allowed|1497|52762|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||673
2024-06-10 13:01:14|bwilson@corp.com|192.168.5.26|https://aws.amazon.com/page|Business and Economy|Allowed|1512|14977|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||81
2024-06-10 13:04:26|bwilson@corp.com|192.168.4.194|https://docker.com/docs|Shopping|Allowed|3473|36427|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||797
2024-06-10 13:04:27|emorgan@corp.com|192.168.4.24|https://zoom.us/|Software/Technology|Allowed|2895|72957|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||377
2024-06-10 13:05:28|jsmith@corp.com|192.168.4.72|https://stackoverflow.com/page|Health|Allowed|2066|64161|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||83
2024-06-10 13:10:54|emorgan@corp.com|192.168.2.120|https://docker.com/page|Software/Technology|Allowed|2088|63929|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||346
2024-06-10 13:11:09|amartinez@corp.com|192.168.1.178|https://docker.com/docs|Financial Services|Allowed|1104|57860|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||289
2024-06-10 13:12:50|jsmith@corp.com|192.168.2.68|https://linkedin.com/docs|Social Networking|Allowed|4870|24211|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||600
2024-06-10 13:13:18|jsmith@corp.com|192.168.3.32|https://aws.amazon.com/api/data|Reference and Research|Allowed|3342|17345|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||546
2024-06-10 13:13:43|bwilson@corp.com|192.168.5.144|https://docs.microsoft.com/page|Business and Economy|Allowed|1903|71454|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||625
2024-06-10 13:13:46|lchen@corp.com|192.168.5.49|https://npmjs.com/|Software/Technology|Allowed|2314|60732|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||261
2024-06-10 13:17:55|emorgan@corp.com|192.168.2.59|https://confluence.atlassian.com/docs|Health|Allowed|406|43028|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||255
2024-06-10 13:19:23|bwilson@corp.com|192.168.1.175|https://stackoverflow.com/repo|Software/Technology|Allowed|2502|37582|GET|304|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||667
2024-06-10 13:20:43|amartinez@corp.com|192.168.5.118|https://slack.com/docs|Reference and Research|Allowed|1138|56592|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||608
2024-06-10 13:21:12|kpatel@corp.com|192.168.4.20|https://npmjs.com/|News and Media|Allowed|4672|8510|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||225
2024-06-10 13:21:27|kpatel@corp.com|192.168.1.117|https://jira.atlassian.com/page|Shopping|Allowed|490|62585|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||81
2024-06-10 13:21:56|emorgan@corp.com|192.168.2.101|https://slack.com/|Software/Technology|Allowed|4586|25065|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||358
2024-06-10 13:21:59|jsmith@corp.com|192.168.2.61|https://linkedin.com/docs|Social Networking|Allowed|3423|27910|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||552
2024-06-10 13:22:59|bwilson@corp.com|192.168.2.159|https://confluence.atlassian.com/api/data|Software/Technology|Allowed|2205|19065|GET|200|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||654
2024-06-10 13:24:13|kpatel@corp.com|192.168.4.49|https://docs.microsoft.com/docs|Health|Allowed|392|20123|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||539
2024-06-10 13:24:16|lchen@corp.com|192.168.4.32|https://linkedin.com/docs|Financial Services|Allowed|3592|72936|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||176
2024-06-10 13:24:26|kpatel@corp.com|192.168.1.167|https://linkedin.com/|Education|Allowed|3379|18742|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||222
2024-06-10 13:24:55|lchen@corp.com|192.168.1.145|https://github.com/docs|Business and Economy|Allowed|2698|67643|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||328
2024-06-10 13:25:56|emorgan@corp.com|192.168.1.33|https://linkedin.com/page|Software/Technology|Allowed|1738|29283|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||441
2024-06-10 13:26:19|jsmith@corp.com|192.168.5.188|https://linkedin.com/api/data|Business and Economy|Allowed|2973|47235|GET|301|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||604
2024-06-10 13:28:36|lchen@corp.com|192.168.5.167|https://slack.com/api/data|Reference and Research|Allowed|1746|57351|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||633
2024-06-10 13:28:43|amartinez@corp.com|192.168.2.130|https://npmjs.com/repo|Business and Economy|Allowed|1624|70095|GET|404|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||727
2024-06-10 13:28:45|amartinez@corp.com|192.168.2.52|https://npmjs.com/docs|Social Networking|Allowed|3241|61757|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||711
2024-06-10 13:29:45|kpatel@corp.com|192.168.3.164|https://google.com/api/data|Business and Economy|Allowed|759|73485|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||477
2024-06-10 13:30:52|amartinez@corp.com|192.168.1.92|https://github.com/page|Social Networking|Allowed|911|56025|GET|304|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||670
2024-06-10 13:31:02|bwilson@corp.com|192.168.5.21|https://jira.atlassian.com/page|Reference and Research|Allowed|4508|62333|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||242
2024-06-10 13:31:27|amartinez@corp.com|192.168.2.174|https://stackoverflow.com/docs|News and Media|Allowed|1767|30930|POST|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||693
2024-06-10 13:32:23|bwilson@corp.com|192.168.5.116|https://linkedin.com/page|News and Media|Allowed|4247|11094|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||431
2024-06-10 13:33:20|kpatel@corp.com|192.168.1.50|https://aws.amazon.com/repo|Shopping|Allowed|3457|59659|GET|301|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||144
2024-06-10 13:35:05|bwilson@corp.com|192.168.2.157|https://npmjs.com/page|Shopping|Allowed|1731|66002|GET|301|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||114
2024-06-10 13:35:05|lchen@corp.com|192.168.2.37|https://zoom.us/docs|Shopping|Allowed|3146|33184|GET|404|Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36||624
2024-06-10 13:35:17|jsmith@corp.com|192.168.1.126|https://linkedin.com/page|News and Media|Allowed|1898|41566|GET|200|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36||326
2024-06-10 13:35:28|amartinez@corp.com|192.168.2.145|https://kubernetes.io/docs|Software/Technology|Allowed|3614|76684|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||116
2024-06-10 13:36:13|emorgan@corp.com|192.168.1.165|https://stackoverflow.com/|Social Networking|Allowed|4617|13287|GET|200|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36||479
